nombre,rubro,direccion,telefono,email,instagram,facebook,lat,lon
Bartó Bebidas,bar,"Estanislao Learte 2455, Córdoba",,,,,-31.4385696,-64.1389742
Estanislao Indumentaria,clothes,"Estanislao Learte 2478, Córdoba",,,,,-31.438902,-64.1391765
Carnes Ayrton,butcher,Estanislao Learte 2416,,,,,-31.4383216,-64.1392154
Heladeria Orense,ice cream,Miguel de Sessé 3545,,,,,-31.43874,-64.139192
Underlive Sublimaciones,clothes,"Estanislao Learte 2521, Córdoba",,,,,-31.4396659,-64.1390424
Carniceria Guerino,butcher,"Estanislao Learte 2475, Córdoba",,,,,-31.4398253,-64.1390423
Grido,ice cream,Avenida La Cordillera 4036,,,,,-31.3628607,-64.2276268
Boris,cafe,"9 de Julio 2891, Córdoba",,,boris.cba,,-31.4038916,-64.2198034
Cardiología Hiskin,doctors,,,,,,-34.8408184,-64.3722204
Farmacia Marinangeli,pharmacy,"Suipacha 56, Huinca Renancó",,,,,-34.8407134,-64.3720309
Clínica Regional,clinic,,,,,,-34.8407157,-64.372235
Burke,restaurant,,,,,,-34.8410684,-64.3713348
Fenicia Viajes,oficina: guide,,,,,,-34.8407368,-64.3730746
Farmacity,pharmacy,"Concejal Felipe Belardinelli, Córdoba",,,,,-31.4443186,-64.1938025
FarmAcetto 3,pharmacy,"Concejal Felipe Belardinelli, Córdoba",,,,,-31.4471538,-64.1939007
Aroma,bakery,,,,,,-31.4472024,-64.1939119
LUZ,greengrocer,,,,,,-31.4472908,-64.1939292
Valuf,butcher,"Concejal Felipe Belardinelli, Córdoba",,,,,-31.4473273,-64.1939333
Maxi,hardware,,,,,,-31.4473689,-64.1939861
MyM,wholesale,Concejal Felipe Belardinelli,,,,,-31.4479051,-64.1939727
Pami,oficina: charity,Concejal Felipe Belardinelli,,,,,-31.4478069,-64.1940037
Grafica Grafick,oficina: advertising agency,Concejal Felipe Belardinelli,,,,,-31.4476371,-64.1940373
Panaderia Cheto,bakery,"Eduardo Crespo, Córdoba",,,,,-31.4464661,-64.196183
Almacen Pedron,department store,Eduardo Crespo,,,,,-31.4464592,-64.1962487
Quiosco Miguel,kiosk,"PJPN Calle Pública, Córdoba",,,,,-31.446394,-64.19636
Ada,chemist,,,,,,-31.4463093,-64.1963587
Rostiseria,fast food,,,,,,-31.4452699,-64.1983954
Mayorista,department store,,,,,,-31.445556,-64.1981393
Textil,clothes,,,,,,-31.4481692,-64.1990787
Pintecor,paint,,,,,,-31.4487813,-64.1992201
Los mellis,department store,,,,,,-31.4489519,-64.1992218
La estrella,fast food,Pedro Antonio Inchauspe,,,,,-31.4489602,-64.1990263
Peluqueria Fernanda Bernahola,hairdresser,"Pedro Antonio Inchauspe 28, Córdoba",+3512557937,,,,-31.4489746,-64.1989493
Labios,perfumery,,,,,,-31.4490266,-64.1992289
Jerrano,fast food,,,,,,-31.4495562,-64.1994436
Punto 33,bakery,,,,,,-31.4500806,-64.1997488
Parma,fast food,,,,,,-31.4496135,-64.1999656
Sanchez Antoneoli,pharmacy,,,,,,-31.4493212,-64.1998572
Betty,clothes,,,,,,-31.4487856,-64.1995739
Mr.Papa,greengrocer,,,,,,-31.4488315,-64.1995985
F racing Bicicletas,bicycle,,,,,,-31.4484813,-64.199472
Milenio,optician,,,,,,-31.4480744,-64.1993281
Abuelina,pasta,Avenida Vélez Sarsfield,,,,,-31.4480154,-64.1993144
carnes mirko,butcher,,,,,,-31.4479569,-64.1992921
Moris,fabric,,,,,,-31.4481074,-64.1993495
Greta Baronne,cafe,Avenida Vélez Sarsfield,,,,,-31.4476188,-64.1991894
EL Rey del colchon,bed,,,,,,-31.4475242,-64.1991518
ZonaSur,car parts,,,,,,-31.4471394,-64.1990684
Reina Alba,butcher,,,,,,-31.4471185,-64.1987239
La madrid,funeral directors,,,,,,-31.4470572,-64.1987064
Lusatoff,car parts,,,,,,-31.4470458,-64.1989796
Acapulco,cafe,,,,,,-31.4469721,-64.1989463
Veterinaria El Hornero,veterinary,,,,,,-34.8407547,-64.3665895
Gomería Los Hermanos,tyres,,,,,,-34.8360041,-64.3845775
Doña Anita,restaurant,,,,,,-31.3456747,-65.0801593
El Atelier de Lara González,beauty,,,,,,-30.9239102,-64.5356009
Taller Saturno,motorcycle repair,,,,,,-30.9236383,-64.5342303
El Showroom de Guadalupe Bíscaro,clothes,,,,,,-31.0971637,-64.4803148
Mialma Morena Pollería,butcher,,,,,,-31.4161254,-64.1972342
El encuentro 2,kiosk,,,,,,-31.4155259,-64.1987095
Puente Viejo,restaurant,,,,,,-31.7250272,-64.4300074
Lume,clothes,,,,,,-31.0646869,-64.2999536
Espinosa Mall,mall,,,,,,-31.4512401,-64.1772586
Nuevocentro Shopping,mall,"Duarte Quirós, Córdoba",,,,,-31.4123774,-64.2046447
Disco,supermarket,Avenida Pablo Ricchieri 3296,+54 351 433-4001,,,,-31.4503722,-64.1773264
Centro Civico,oficina: government,,,,,,-31.4190438,-64.1736499
Villa María Shopping,mall,,,,,,-32.386594,-63.2428454
CPC Villa El Libertador,oficina: government,,,,,,-31.4670221,-64.2250719
Dinosaurio Mall,supermarket,,,,,,-31.4286975,-64.2121911
Supermercado Vea,supermarket,Avenida Fuerza Aérea,,,,,-31.4302006,-64.2188698
Shell,fuel,"Justiniano Allende Posse Km 6,5, Malagüeño",+54 351 485 8990,,,,-31.4372982,-64.3269025
Hiper ChangoMâs,supermarket,,,,,,-31.3916461,-64.1582921
Dinosaurio Mall San Vicente,mall,,,,,,-31.4247526,-64.1675693
Easy Carcano,mall,,,,,,-31.3793605,-64.2605322
Ministerio de Desarrollo Social Pablo Pizzurno,oficina: government,,,,,,-31.4422872,-64.1956114
Cooperativa de Servicios San José,oficina: company,,+54 3547 49 0734,,,,-31.8014369,-64.4180229
CPC Monseñor Pablo Cabrera,oficina: government,,,,,,-31.3611452,-64.2045751
Carrefour,supermarket,"Avenida Colón 4880, Córdoba",+54 351 414-2900,,,,-31.3938847,-64.2432656
Sodimac,doityourself,"Avenida Colón 4880, Córdoba",,,,,-31.3943745,-64.2419194
Hiper ChangoMas,supermarket,,,,,,-31.3956817,-64.2597171
Villa Allende Shopping,mall,,,,,,-31.2997918,-64.2769748
Super ¡MaMi! Dino 3,supermarket,,,,,,-31.4632317,-64.2141205
YPF,fuel,"Ruta Provincial 5, Villa General Belgrano",,,,,-31.9867871,-64.5538753
Ferretería El Molino,hardware,,,,,,-31.3168216,-64.462716
Supermercado Neuén,supermarket,,,,,,-31.3139755,-64.4623297
Centro Cultural San vicente,oficina: government,,,,,,-31.423395,-64.1478305
Lo de Alberto,convenience,,,,,,-31.0535487,-64.5023042
El Cóndor,restaurant,Jorge Raúl Recalde,+54 3541 63 8889,,,,-31.6098345,-64.7582959
YPF,fuel,"Presidente Illia 176, Río Tercero",+54 3571 42 4397,,,,-32.1684723,-64.1021325
Dirección Nacional de Vialidad 2º Distrito,oficina: government,Leopoldo Lugones 161,,,,,-31.4248056,-64.1755951
Shopping Estación Edén,mall,,,,,,-31.0934637,-64.4819035
Galería Lado Bueno,mall,,,,,,-31.0932683,-64.4822238
Disco,supermarket,Avenida Edén 370,+54 354 842-3738,,,,-31.092728,-64.4829429
Disco,supermarket,Avenida San Martín 311,+54 354 143-5224,,,,-31.4191141,-64.495211
Disco,supermarket,Avenida Recta Martinoli 8469,+54 11 4964-8000,,,,-31.3474469,-64.2807884
Cerámica Y Artesanías,jewelry,,,,,,-31.0275227,-64.505568
Vivero Secuoia,florist,,,,,,-31.3253905,-64.4556367
Shell,fuel,Avenida Ejército Argentino,,,,,-31.3933217,-64.270173
Club House Las Delicias,restaurant,Av. Los Guaranes,,,,,-31.3639347,-64.2983075
Suquía,tyres,,,,,,-31.3923504,-64.2117875
Shell,fuel,"Avenida Octavio Pinto, Córdoba",,,,,-31.3904671,-64.2136853
Córdoba Shopping,mall,,,,,,-31.3810313,-64.2145463
Blue,fuel,Avenida Octavio Pinto,,,,,-31.3881952,-64.2162152
Disco,supermarket,Avenida Rafael Núñez 3657,+54 351 433-8000,,,,-31.3773113,-64.2264308
Shell,fuel,Avenida Castro Barros,,,,,-31.3926314,-64.203389
Galería Precedo,department store,,,,,,-31.3727198,-64.228571
McDonald's,fast food,"Avenida Rafael Núñez, Córdoba",,,,,-31.3608709,-64.2377961
CPC Colón,oficina: government,Avenida Colón,,,,,-31.3957689,-64.2516169
Hipermayorista Makro,supermarket,,,,,,-31.398745,-64.2283772
Audi,car,,,,,,-31.3979071,-64.2333097
Maipu Chevrolet - Volkswagen S.A.,car,,,,,,-31.4016824,-64.2454944
Nico Calzados,shoes,,,,,,-31.3972034,-64.2357751
Tadicor,supermarket,,,,,,-31.3515023,-64.1995843
Hospital Oncológico Provincial Dr. José Miguel Urrutia,clinic,"Bajada del Pucará 1898, Córdoba",+54 351 434 8779,,,,-31.4273702,-64.1672167
Martinoli Mall,mall,Avenida Recta Martinoli 7850,,,,,-31.3466274,-64.2696749
Panadería Militar,bakery,,,,,,-31.3839714,-64.2792861
YPF,fuel,"Avenida Vélez Sarsfield 3474, Córdoba",+54 351 461 3078,,,,-31.4501632,-64.2003088
Registro de la Propiedad,oficina: government,,,,,,-31.413845,-64.2050136
Hospital de Grandes Animales,veterinary,,,,,,-33.1093434,-64.3031438
Supermercado Vea,supermarket,,,,,,-32.4083418,-63.2567034
Supermercado A Granel,supermarket,,,,,,-31.3303872,-64.2640547
Disco,supermarket,Avenida Recta Martinoli 7120,+54 354 344-9045,,,,-31.3468701,-64.2622277
Supermercado Chango Más,supermarket,,,,,,-31.3237787,-64.2686742
Patio Maria,mall,25 de Mayo,,,,,-30.4256024,-64.3543341
"Disquería ""Melody""",music,,,,,,-30.7236362,-64.80419
Mini Cuotas Ribeiro Argüello,variety store,,,,,,-31.3261511,-64.2681615
Disco,supermarket,Avenida Goycoechea 1327,+54 351 471-1961,,,,-31.3004744,-64.286386
"Centro cívico del bicentenario
Edificio bajo",oficina: government,,,,,,-31.4198381,-64.1737156
Quincho Sarmiento,restaurant,,,,,,-32.6546458,-62.2908232
UPAS 9 - Barrio Parque Futura,clinic,,+54 351 433 3517,,,,-31.4835164,-64.2469999
Paseo de la Ribera,mall,,,,,,-33.1178178,-64.3468496
Mercado de Abasto,supermarket,,,,,,-33.0933391,-64.3519855
Hiper Unico,supermarket,,,,,,-33.2806074,-62.1899913
Cooperativa C.A.D.E.L,oficina: association,"El Ombú, Alpa Corral",,,,,-32.6919922,-64.7225922
Club Recreativo,bar,,,,,,-34.5150861,-63.9404459
Paseo Rivera Indarte Shopping,mall,,,,,,-31.3342154,-64.2901832
Paseo de los Artesanos,handicraft,"Leandro N. Alem, Villa Carlos Paz",,,,,-31.4216325,-64.500907
Disco,supermarket,Avenida San Martín 1173,+54 354 142-4948,,,,-31.4132368,-64.4847879
Disco,supermarket,Avenida Cárcano 925,+54 354 143-5563,,,,-31.4365383,-64.5010137
Instituto De Zoonosis  Instituto Antirrábico,clinic,"Santiago Cáceres 1885, Córdoba",0351-434 1112/13,,,,-31.4348803,-64.1977534
EPEC,oficina: company,Río Ceballos,,,,,-31.1740021,-64.3016119
Puma,fuel,Gauss,,,,,-31.3616987,-64.2526354
Cooperativa de General Paz,oficina: company,,,,,,-32.6981589,-62.1037187
YPF La Torre,fuel,,,,,,-32.6981148,-62.1033573
YPF,fuel,"Tucumán, Marcos Juárez",+54 3472 45 6000,,,,-32.6870528,-62.1056902
Contigas GNC,fuel,,,,,,-32.6866732,-62.1053605
La Bomba Norte,supermarket,,,,,,-32.6897465,-62.1050366
Dispensario 8 Julio Barrientos,clinic,Intendente J. Molinari Y Bahia Blanca,(03547) 42-8130 / 42-9303,,,,-31.6461442,-64.4147924
Club Eduardo A. Luro,bar,,,,,,-32.3083914,-62.6529184
Marisel,supermarket,"Mariano Moreno, Cintra",,,,,-32.3047531,-62.651622
Car-Bau,car,"Ruta Provincial 2, Cintra",,,,,-32.3100688,-62.662286
Super Mundial,supermarket,,,,,,-32.6958329,-62.1042681
Venier,pharmacy,"Avenida San Martín 800, Marcos Juárez",,,,,-32.6973428,-62.103113
Stanich,pharmacy,"Boulevard Roque Sáenz Peña 809, Marcos Juárez",,,,,-32.6933533,-62.1022744
Ghinaudo,pharmacy,"Avenida Belgrano 801, Marcos Juárez",,,,,-32.6960453,-62.102773
Renzi,pharmacy,"Avenida Santa Fe 1298, Marcos Juárez",+54 3472 42 7345,,,,-32.6893044,-62.1078778
Farmacia Mediterránea,pharmacy,"Avenida San Martín 1202, Marcos Juárez",,,,,-32.6960421,-62.1084598
Hospital Materno Provincial Felipe Luccini,clinic,"Pasaje Luis A. Caeiro 1545, Córdoba",+54 351 434 8761,,,,-31.4232934,-64.1639684
Carrefour Juan B. Justo,supermarket,,,,,,-31.3683373,-64.1776286
Feria Las Palmas,supermarket,,,,,,-31.4107452,-64.2412047
CPC Ruta 20,oficina: government,Avenida Fuerza Aérea,,,,,-31.4328488,-64.2443643
Hipermercado Wal Mart Circunvalación Sur,supermarket,,,,,,-31.4670494,-64.1632857
Confitería Ñu Porá,bar,"9 de Julio 1836, Rio Ceballos",,,,,-31.1802773,-64.3166474
Easy Barrio Jardín,mall,,,,,,-31.4573731,-64.1673423
YPF,fuel,"Avenida América, Villa Ascasubi",+54 3571 49 8081,,,,-32.1652735,-63.8965989
Dexter Shops,clothes,,,,,,-31.4302596,-64.2181972
Centro de Salud 49 - Colinas del Cerro,clinic,"Las Acacias, Córdoba",+54 351 433 8405,,,,-31.3796229,-64.2486839
Coyspu - Mutual,oficina: yes,,,,,,-32.6974053,-62.1048853
Supermercado (Cerrado),supermarket,"Avenida Eva Perón, Cruz Del Eje",,,,,-30.7379799,-64.7899142
Direccion de Especialidades Medicas - DEM Norte,clinic,"Anacreonte, Córdoba",+54 351 470 8880,,,,-31.3797746,-64.1814306
Disco,supermarket,Avenida Rafael Núñez 4630,+54 351 469-2511,,,,-31.362754,-64.2363401
Carrefour Recta Martinoli,supermarket,,,,,,-31.3462986,-64.2700782
la Q'sería,convenience,,,,,,-31.3636417,-64.2265249
Il Panettone,bakery,,,,,,-31.3637432,-64.2263904
Bodega La Caroyense,wine,,,,,,-31.0077053,-64.0755555
Dirección de Espacios Verdes,oficina: government,,,,,,-31.4334573,-64.1758597
Ministerio de Seguridad,oficina: government,,,,,,-31.4337247,-64.175132
La Pampilla,restaurant,,,,,,-31.5980204,-64.7136291
Terrazas de Copina,restaurant,,,,,,-31.5793066,-64.6064913
Supermercado La Anonima General Paz,supermarket,"Libertad 1098, Córdoba",,,,,-31.4087473,-64.1711638
Menichetti Autos,car,,,,,,-32.1994256,-64.2539723
S&A Automotores,car,,,,,,-32.1996679,-64.2594561
Maderas San José,trade,,,,,,-32.1995555,-64.2614154
Cafeccini,restaurant,,,,,,-32.1995525,-64.2526209
Riherco,hardware,,,,,,-32.1994797,-64.2522319
Oficinas Peaje,oficina: company,,,,,,-31.5397667,-63.9717893
YPF,fuel,"Ruta Provincial 24, San Basilio",,,,,-33.5002693,-64.3147995
Dapsa,yes,"Boulevard Rivadavia 250, Hernando",+54 353 496 0406,,,,-32.4265907,-63.737583
Servicentro San Pedro,fuel,"Boulevard Moreno, Hernando",+54 353 496 0295,,,,-32.4346095,-63.7279293
YPF,fuel,"Congreso 585, Villa Santa Rosa",+54 9 351 236 3709,,,,-31.1510461,-63.4081433
Shell,fuel,"Teniente Esteban Alesso, Villa Santa Rosa",+54 3574 48 0054,,,,-31.1548115,-63.4087504
FYM,fuel,,,,,,-32.0292261,-64.1903927
Carrefour Jardín,supermarket,,,,,,-31.4554785,-64.1651155
O Higgins Mall,yes,Avenida Bernardo O'Higgins,,,,,-31.4548918,-64.1682871
Centro de Distribución Mariano Max,supermarket,,,,,,-31.3419787,-64.1790979
INVAP S.E.,oficina: government,"Avenida Colón 4050, Córdoba Capital",,,,,-31.3979816,-64.2328391
Punto Puma,convenience,,,,,,-32.4272871,-63.3125365
Super Top,supermarket,"Avenida San Martín 729, Mina Clavero",+54 03544 47-0245,,,,-31.7314421,-65.0047198
Kermesse de los 30,clothes,,,,,,-31.1260491,-64.4813105
Dispensario B°Ferreyra,clinic,,,,,,-31.4611769,-64.1087584
Shell,fuel,"Ruta Nacional N°60, Deán Funes",+54 3521 42 1479,,,,-30.4262146,-64.3391682
"Supermercado ""Mariano Max""",supermarket,"Ruta Nacional 38, Valle Hermoso",,,,,-31.1086899,-64.4849368
CAPS Ciudad de Mis Sueños,clinic,Córdoba,+54 9 351 631 0095,,,,-31.4777767,-64.0855697
Axion,fuel,"9 de Julio, Pozo del Molle",+54 353 483 0211,,,,-32.0159488,-62.9156964
La Camorra,restaurant,,,,,,-32.0200622,-62.919032
Comedor Tío Pepe,restaurant,,,,,,-32.01947,-62.9193847
Parrilla El Rancho,restaurant,,,,,,-32.0176544,-62.9169203
Rotisería Lalu,restaurant,,,,,,-32.0180189,-62.9239836
Rotisería Celis,restaurant,,,,,,-32.022575,-62.9209347
Shell,fuel,"Libertad, Pozo del Molle",+54 353 483 0108,,,,-32.022049,-62.9236803
La Bonina,cafe,,,,,,-31.1820537,-64.2950279
Soluciones Gráficas,books,,,,,,-31.4186592,-64.1864179
Cocina - Comedor,restaurant,,,,,,-33.146823,-62.8538147
Accidentología Vial,oficina: government,"Félix Aguilar, Córdoba",,,,,-31.4187593,-64.204109
Claro Argentina,oficina: telecommunication,,,,,,-31.4302273,-64.1674
Dispensario Doctor Benito Soria,clinic,"Hipólito Yrigoyen 718, Huerta Grande",,,,,-31.07483,-64.486925
Dirección de Transporte,oficina: government,,,,,,-31.4338059,-64.170923
Secretaría de Agricultura,oficina: government,,,,,,-31.4334688,-64.1713471
YPF Gas,gas,"Ayacucho, Rio Cuarto",,,,,-33.151629,-64.3594602
Comuna Estancia Vieja,oficina: government,,,,,,-31.3795892,-64.5162033
Paseo Lucerna,mall,,,,,,-31.3630915,-64.2362297
Administracion Nacional de Aviación Civil,oficina: government,,,,,,-31.3132781,-64.2175724
Milo Lockett,art,"Fernando Fader 4258, Córdoba",,,,,-31.3710477,-64.2360729
Estación de Servicio YPF Villa Retiro,fuel,,,,,,-31.3474239,-64.1481614
Jet-Set,pub,"Avenida Bruno Ceballos 274, Villa María",,,,,-32.4150127,-63.2560073
Taller Mecánico Píter,car repair,,,,,,-31.2510097,-64.4680374
Contenedores Cosquín,trade,,,,,,-31.2321844,-64.4633434
Digito ▪︎ Tina Tejidos,clothes,,,,,,-31.1973442,-64.466036
Venta de Quinchos y Pajas,trade,,,,,,-31.1581164,-64.4723162
"Venta de áridos, arena y rocas",trade,,,,,,-31.1343697,-64.4821934
Maxikiosco La Aldea,kiosk,,,,,,-31.1165186,-64.4850075
Supermercado Oasis (en desúso),supermarket,,,,,,-31.1034208,-64.4817716
YPF,fuel,Avenida Madrid,,,,,-31.4365797,-64.1690515
Keko's,convenience,,,,,,-31.4373632,-64.168628
Zeta,restaurant,,,,,,-31.4332884,-64.1803363
YPF,fuel,"Avenida Cárcano 140, Villa Carlos Paz",+54 3541 42 3145,,,,-31.4240687,-64.4949671
GNC de la VIlla,fuel,,,,,,-31.4244975,-64.4949328
UPAS 8 - Barrio La Floresta,clinic,"Pirincha, Córdoba",+54 351 499 7930,,,,-31.3691155,-64.0605618
Centro de Salud 18 - Barrio Quintas de San Jorge,clinic,"Barrancas del Paraná, Córdoba",,,,,-31.3740133,-64.1318541
Supermercado Giardino,supermarket,Villa Giardino,,,,,-31.0534094,-64.4999512
Tololo Diarios y Revistas Kiosco,newsagent,,,,,,-30.9816169,-64.4913046
Pizzería Luis,restaurant,,,,,,-30.9824131,-64.4932017
Pescadería Mar del Plata,seafood,,,,,,-30.9802862,-64.4912651
Total Gas,gas,,,,,,-30.9831312,-64.4955236
Heladería Grido,ice cream,"Avenida Donato Álvarez 8407, Córdoba",,,,,-31.3257484,-64.2681621
Supermercado Becerra,supermarket,"España 95, Santa Rosa de Calamuchita",,,,,-32.0654148,-64.5397555
Patio Teo Lau,mall,"Libertad 229, Santa Rosa de Calamuchita",,,,,-32.0692588,-64.5371672
Salón comedor,restaurant,,,,,,-32.3107004,-64.9840952
Cocina,restaurant,,,,,,-32.3105863,-64.9841226
Telecom Argentina,oficina: telecommunication,,,,,,-33.1229106,-64.3479018
La Marchesina,trade,,,,,,-32.4066449,-63.2807323
Carra Sanitarios,trade,,,,,,-32.3772087,-63.2360857
Centro De Salud Charras,clinic,"San Martín 528, Charras",+54 358 488 5006,,,,-33.0240671,-64.0478333
Oficinas Varias,oficina: government,,,,,,-31.7243896,-65.0059251
Sala Velatoria Cooperativa Eléctrica y Servicios Públicos de Charras Ltda.,funeral directors,,,,,,-33.0265879,-64.0485795
Penacho,restaurant,,,,,,-31.7246283,-65.0044712
Estación de Servicio Malacarne,fuel,,,,,,-33.0265629,-64.0462572
Parador Ruta 9 KM 545,general,,,,,,-32.4525962,-63.1494893
Nuevo,supermarket,,,,,,-31.7811646,-63.7983891
Ruta 9,supermarket,,,,,,-31.6435304,-63.9079025
Fratondi,restaurant,,,,,,-32.4216608,-63.2528157
ITV Inspección Técnica Vehicular Villa María,car repair,,,,,,-32.3898613,-63.2409789
PAUNY Crontab S.A.,agrarian,,,,,,-32.3700889,-63.2242366
CentroCam,agrarian,,,,,,-32.3781532,-63.2157064
Veneranda Ford,car,,,,,,-32.4261249,-63.198641
Dutto Hermanos SH,supermarket,,,,,,-31.8697489,-63.1148054
Dispensario Municipal Carrilobo,clinic,,,,,,-31.867622,-63.1187445
Dispensario Municipal CAPS Stella Maris Arce,doctors,"Cartagena, Villa María",,,,,-32.4074542,-63.215839
ServYcom SRL,car repair,,,,,,-31.7131477,-63.5134648
Supermercado Gasparotto,supermarket,"Remedios de Escalada 28, Matorrales",,,,,-31.7154363,-63.5106137
Boiero Semillas S.A.,agrarian,,,,,,-32.4265039,-63.311054
lavado y lubricado,car wash,,,,,,-32.4270564,-63.3123096
Pizza Pronta,fast food,,,,,,-31.9139089,-63.6742889
Autopartes Ruta S.R.L.,car parts,Ruta Nacional 1V09,,,,,-32.3869204,-63.2654037
Autopartes Ruta 9,car parts,,+54 353 453 5823,,,,-32.3868907,-63.2656973
Centro de Zoonosis Municipal,veterinary,"Almafuerte 71, Arroyito",,,,,-31.4237053,-63.0469552
Autódromo Municipal Hernesto Mario Soto,driving school,,,,,,-31.9474826,-65.1439237
Musicalisimo Logistica,music,,,,,,-32.3715668,-63.2777631
Salas Velatorias CESPAL,funeral directors,"Avenida Mariano Moreno 465, Arroyito",,,,,-31.4158005,-63.0449213
PDV Sur,fuel,"Avenida Fulvio Salvador Pagani 1456, Arroyito",,,,,-31.4246409,-63.0556812
Marther,fuel,"Avenida Fulvio Salvador Pagani, Arroyito",,,,,-31.422512,-63.0464924
CDS Lacteos SA,dairy,,,,,,-32.4442439,-63.188945
CEPROR,clinic,,,,,,-32.4427674,-63.1906257
Almacor,supermarket,"Avenida Fulvio Salvador Pagani, Arroyito",,,,,-31.4229377,-63.0488529
Olpimar Arroyito,car,"Ruta Nacional 19 226, Arroyito",,,,,-31.4301826,-63.0780348
Coop de Servicios Públicos de Luca Ltda.,oficina: coworking,,,,,,-32.5413638,-63.4786446
Lácteos San Lucas,dairy,,,,,,-32.5456135,-63.4798353
Conci Arroyito,car,"Bienvenido Eloy Fernández Yañez 981, Arroyito",+54 3576 45 2833,,,,-31.4103975,-63.0419832
CAPS Ciudad Parque Las Rosas,clinic,"Amsterdam, Córdoba",,,,,-31.4475302,-64.240934
Agro veterinaria Fioreti,veterinary,"Avenida Doctor Arturo Capdevila, Córdoba",,,,,-31.3774363,-64.154922
Casa SEIA,doityourself,,,,,,-30.8579603,-64.5260793
Saturno Hogar,appliance,,,,,,-30.8587633,-64.5256732
Matías Max,supermarket,,,,,,-30.858619,-64.5254851
Aguado Hogar,hifi,,,,,,-30.8586549,-64.5245185
Maxikiosco Los Troncos,kiosk,,,,,,-30.8628001,-64.5332142
Instituto de Formación docente Martha Salotti,oficina: educational institution,"Independencia 232, Jovita",,,,,-34.5181434,-63.9379575
Orfeo Superdomo,ticket,,,,,,-31.3655971,-64.2201481
Axion,fuel,"Avenida Monseñor Pablo Cabrera 1807, Córdoba",,,,,-31.3903522,-64.2037855
Aupesa,car,"Avenida Castro Barros 1155, Córdoba",,,,,-31.3952267,-64.2018859
Alta Montaña,restaurant,,,,,,-31.9636729,-64.8145308
Grido,ice cream,Avenida Ciudad de Valparaíso,,,,,-31.4457218,-64.1869856
Registro Civil Alta Gracia,oficina: government,,,,,,-31.656758,-64.427161
La Casa del Gaucho,gift,,,,,,-31.6581918,-64.4344296
Trattoría Oro,restaurant,,,,,,-31.6582885,-64.4343217
UPAS 12 - Barrio Villa Union,clinic,"Atilio Esteban Cattaneo, Córdoba",+54 351 433 3209,,,,-31.4212533,-64.2633737
Axion,fuel,Bulevar Guzmán,,,,,-31.4074352,-64.1775966
Instituto Nuestra Señora de Sagrado Corazón,oficina: educational institution,Guadarrama,,,,,-31.4365352,-64.1668223
il Panettone,bakery,Avenida Amadeo Sabattini,,,,,-31.4333797,-64.1563827
BMW,car,Valladolid,,,,,-31.4338422,-64.1586327
YPF,fuel,"Avenida Amadeo Sabattini, Córdoba",,,,,-31.4334565,-64.1588921
Shell,fuel,Avenida Amadeo Sabattini,,,,,-31.4329272,-64.1622788
Vital,pharmacy,Castilla,,,,,-31.4358911,-64.1547897
Medicarlo,pharmacy,San Jerónimo 2607,,,,,-31.4229983,-64.150392
Farmacia República,pharmacy,San Jerónimo,,,,,-31.4235631,-64.144386
Fiat,car,San Jerónimo,,,,,-31.4238113,-64.1415875
Shell,fuel,Sargento Cabral,,,,,-31.4254807,-64.1510754
YPF,fuel,Agustín Garzón,,,,,-31.425316,-64.1494058
Mercamax,supermarket,Agustín Garzón,,,,,-31.4243797,-64.1594004
Axion,fuel,Malagueño,,,,,-31.4408371,-64.1604781
Independencia,pharmacy,Boulevard Arturo Illia,,,,,-31.4207354,-64.1859075
Farmacity,pharmacy,Boulevard San Juan,,,,,-31.4204702,-64.1868535
Farmacity,pharmacy,Avenida General Paz,,,,,-31.4146268,-64.1862677
Farmacia,pharmacy,Avenida Colón,,,,,-31.4119704,-64.1880943
Casanovas,pharmacy,Avenida Maipú,,,,,-31.4153396,-64.1790975
Dental Total,dentist,Boulevard Chacabuco,,,,,-31.4171356,-64.1797539
Farmacity,pharmacy,Boulevard Chacabuco,,,,,-31.4180133,-64.180148
Chacabuco,pharmacy,Boulevard Arturo Illia,,,,,-31.4218035,-64.1817027
ACA,fuel,Humberto Primo,,,,,-31.4094358,-64.1845826
Svfarma,pharmacy,Achával Rodríguez,,,,,-31.4246536,-64.1905061
Carrefour Market,supermarket,Bulevar Los Granaderos,,,,,-31.3741817,-64.2137623
Miretti Autos,car,Bulevar Los Granaderos,,,,,-31.3732914,-64.2171939
Massimino,bakery,Bulevar Los Granaderos,,,,,-31.3738693,-64.2168186
Next Wash,car wash,Bulevar Los Granaderos,,,,,-31.3734119,-64.2182112
Bandera Blanca,fuel,Bulevar Los Granaderos,,,,,-31.3731348,-64.2189879
Patiño automotores,car,Avenida Rafael Núñez,,,,,-31.3807034,-64.2227008
Montironi,car,Avenida Caraffa,,,,,-31.3901921,-64.2042864
Veterinaria del Cerro,veterinary,Avenida Caraffa,,,,,-31.3877899,-64.2122811
Farmacias Sánchez Antoniolli,pharmacy,Avenida Caraffa,,,,,-31.3881343,-64.211149
Mopar,car,Avenida Caraffa,,,,,-31.3893829,-64.206956
La Caja,oficina: insurance,Avenida Caraffa,,,,,-31.3897499,-64.2059841
Modelo,bakery,Avenida Caraffa,,,,,-31.3898195,-64.2058605
Lopcar,car,Avenida Caraffa,,,,,-31.3899259,-64.2052419
Rex,paint,Avenida Caraffa,,,,,-31.3900075,-64.2050719
